"age.grp_string","year","sex","cancer.type","suppress","measure","obs"
"50-64",2005,1,"Leukaemia",0,"Rates",36.3796963963214
"50-64",2005,1,"Lung",0,"Counts",200
"50-64",2005,1,"Lung",0,"Rates",92.8459960161043
"50-64",2005,1,"Lymphoma",0,"Counts",92
"50-64",2005,1,"Lymphoma",0,"Rates",44.9600968032411
"50-64",2005,1,"Melanoma",0,"Counts",373
"50-64",2005,1,"Melanoma",0,"Rates",176.391797304001
"50-64",2005,1,"Pancreatic",0,"Counts",63
"50-64",2005,1,"Pancreatic",0,"Rates",29.6421856423581
"50-64",2005,1,"Prostate",0,"Counts",744
"50-64",2005,1,"Prostate",0,"Rates",346.162434295939
"50-64",2005,2,"All cancers",0,"Counts",1814
"50-64",2005,2,"All cancers",0,"Rates",886.313064208645
"50-64",2005,2,"Breast (female)",0,"Counts",648
"50-64",2005,2,"Breast (female)",0,"Rates",316.01602693487
"50-64",2005,2,"Colorectal",0,"Counts",173
"50-64",2005,2,"Colorectal",0,"Rates",84.9557400269885
"50-64",2005,2,"Leukaemia",0,"Counts",27
"50-64",2005,2,"Leukaemia",0,"Rates",12.9247091663926
"50-64",2005,2,"Lung",0,"Counts",135
"50-64",2005,2,"Lung",0,"Rates",65.9993198196594
"50-64",2005,2,"Lymphoma",0,"Counts",59
"50-64",2005,2,"Lymphoma",0,"Rates",28.5299733197628
"50-64",2005,2,"Melanoma",0,"Counts",184
"50-64",2005,2,"Melanoma",0,"Rates",90.3146769081586
"50-64",2005,2,"Pancreatic",0,"Counts",32
"50-64",2005,2,"Pancreatic",0,"Rates",16.0577702579802
"50-64",2005,2,"Prostate",1,"Counts",NA
"50-64",2005,2,"Prostate",1,"Rates",NA
"50-64",2005,3,"All cancers",0,"Counts",4214
"50-64",2005,3,"All cancers",0,"Rates",1010.02258411733
"50-64",2005,3,"Breast (female)",1,"Counts",NA
"50-64",2005,3,"Breast (female)",1,"Rates",NA
"50-64",2005,3,"Colorectal",0,"Counts",430
"50-64",2005,3,"Colorectal",0,"Rates",102.840831751964
"50-64",2005,3,"Leukaemia",0,"Counts",104
"50-64",2005,3,"Leukaemia",0,"Rates",24.7813713674427
"50-64",2005,3,"Lung",0,"Counts",335
"50-64",2005,3,"Lung",0,"Rates",79.7157785651304
"50-64",2005,3,"Lymphoma",0,"Counts",151
"50-64",2005,3,"Lymphoma",0,"Rates",36.7719751008052
"50-64",2005,3,"Melanoma",0,"Counts",557
"50-64",2005,3,"Melanoma",0,"Rates",133.929167792323
"50-64",2005,3,"Pancreatic",0,"Counts",95
"50-64",2005,3,"Pancreatic",0,"Rates",22.9947059669199
"50-64",2005,3,"Prostate",1,"Counts",NA
"50-64",2005,3,"Prostate",1,"Rates",NA
"50-64",2006,1,"All cancers",0,"Counts",2576
"50-64",2006,1,"All cancers",0,"Rates",1166.48307527395
"50-64",2006,1,"Breast (female)",1,"Counts",NA
"50-64",2006,1,"Breast (female)",1,"Rates",NA
"50-64",2006,1,"Colorectal",0,"Counts",287
"50-64",2006,1,"Colorectal",0,"Rates",131.864780508005
"50-64",2006,1,"Leukaemia",0,"Counts",95
"50-64",2006,1,"Leukaemia",0,"Rates",42.6220593910766
"50-64",2006,1,"Lung",0,"Counts",228
"50-64",2006,1,"Lung",0,"Rates",103.224989563274
"50-64",2006,1,"Lymphoma",0,"Counts",109
"50-64",2006,1,"Lymphoma",0,"Rates",48.9201019007333
"50-64",2006,1,"Melanoma",0,"Counts",321
"50-64",2006,1,"Melanoma",0,"Rates",149.023086851801
"50-64",2006,1,"Pancreatic",0,"Counts",58
"50-64",2006,1,"Pancreatic",0,"Rates",27.9359676879389
"50-64",2006,1,"Prostate",0,"Counts",856
"50-64",2006,1,"Prostate",0,"Rates",382.610508197708
"50-64",2006,2,"All cancers",0,"Counts",1902
"50-64",2006,2,"All cancers",0,"Rates",889.881360734056
"50-64",2006,2,"Breast (female)",0,"Counts",712
"50-64",2006,2,"Breast (female)",0,"Rates",334.291613596737
"50-64",2006,2,"Colorectal",0,"Counts",204
"50-64",2006,2,"Colorectal",0,"Rates",96.1251611766546
"50-64",2006,2,"Leukaemia",1,"Counts",NA
"50-64",2006,2,"Leukaemia",1,"Rates",NA
"50-64",2006,2,"Lung",0,"Counts",115
"50-64",2006,2,"Lung",0,"Rates",53.5352142304165
"50-64",2006,2,"Lymphoma",0,"Counts",73
"50-64",2006,2,"Lymphoma",0,"Rates",32.9577922748606
"50-64",2006,2,"Melanoma",0,"Counts",236
"50-64",2006,2,"Melanoma",0,"Rates",111.063012626149
"50-64",2006,2,"Pancreatic",0,"Counts",7
"50-64",2006,2,"Pancreatic",0,"Rates",3.32981306706161
"50-64",2006,2,"Prostate",1,"Counts",NA
"50-64",2006,2,"Prostate",1,"Rates",NA
"50-64",2006,3,"All cancers",0,"Counts",4478
"50-64",2006,3,"All cancers",0,"Rates",1030.19795184731
"50-64",2006,3,"Breast (female)",1,"Counts",NA
"50-64",2006,3,"Breast (female)",1,"Rates",NA
"50-64",2006,3,"Colorectal",0,"Counts",491
"50-64",2006,3,"Colorectal",0,"Rates",114.159909526482
"50-64",2006,3,"Leukaemia",0,"Counts",98
"50-64",2006,3,"Leukaemia",0,"Rates",22.2807385524968
"50-64",2006,3,"Lung",0,"Counts",343
"50-64",2006,3,"Lung",0,"Rates",78.6851659827269
"50-64",2006,3,"Lymphoma",0,"Counts",182
"50-64",2006,3,"Lymphoma",0,"Rates",41.0335471268634
"50-64",2006,3,"Melanoma",0,"Counts",557
"50-64",2006,3,"Melanoma",0,"Rates",130.255420973452
"50-64",2006,3,"Pancreatic",0,"Counts",65
"50-64",2006,3,"Pancreatic",0,"Rates",15.6916924531612
"50-64",2006,3,"Prostate",1,"Counts",NA
"50-64",2006,3,"Prostate",1,"Rates",NA
"50-64",2007,1,"All cancers",0,"Counts",2765
"50-64",2007,1,"All cancers",0,"Rates",1215.28072574866
"50-64",2007,1,"Breast (female)",1,"Counts",NA
"50-64",2007,1,"Breast (female)",1,"Rates",NA
"50-64",2007,1,"Colorectal",0,"Counts",332
"50-64",2007,1,"Colorectal",0,"Rates",145.629202415459
"50-64",2007,1,"Leukaemia",0,"Counts",66
"50-64",2007,1,"Leukaemia",0,"Rates",28.1728295996225
"50-64",2007,1,"Lung",0,"Counts",239
"50-64",2007,1,"Lung",0,"Rates",104.802523979673
"50-64",2007,1,"Lymphoma",0,"Counts",84
"50-64",2007,1,"Lymphoma",0,"Rates",37.9406056023489
"50-64",2007,1,"Melanoma",0,"Counts",353
"50-64",2007,1,"Melanoma",0,"Rates",156.285817231454
"50-64",2007,1,"Pancreatic",0,"Counts",40
"50-64",2007,1,"Pancreatic",0,"Rates",19.0598789363617
"50-64",2007,1,"Prostate",0,"Counts",981
"50-64",2007,1,"Prostate",0,"Rates",427.763857752639
"50-64",2007,2,"All cancers",0,"Counts",2016
"50-64",2007,2,"All cancers",0,"Rates",911.693633755458
"50-64",2007,2,"Breast (female)",0,"Counts",684
"50-64",2007,2,"Breast (female)",0,"Rates",312.22945659039
"50-64",2007,2,"Colorectal",0,"Counts",254
"50-64",2007,2,"Colorectal",0,"Rates",114.468639494686
"50-64",2007,2,"Leukaemia",0,"Counts",82
"50-64",2007,2,"Leukaemia",0,"Rates",36.821141201324
"50-64",2007,2,"Lung",0,"Counts",127
"50-64",2007,2,"Lung",0,"Rates",54.900083831931
"50-64",2007,2,"Lymphoma",0,"Counts",117
"50-64",2007,2,"Lymphoma",0,"Rates",52.6321183701086
"50-64",2007,2,"Melanoma",0,"Counts",205
"50-64",2007,2,"Melanoma",0,"Rates",93.4275407000764
"50-64",2007,2,"Pancreatic",1,"Counts",NA
"50-64",2007,2,"Pancreatic",1,"Rates",NA
"50-64",2007,2,"Prostate",1,"Counts",NA
"50-64",2007,2,"Prostate",1,"Rates",NA
"50-64",2007,3,"All cancers",0,"Counts",4781
"50-64",2007,3,"All cancers",0,"Rates",1065.10973804417
"50-64",2007,3,"Breast (female)",1,"Counts",NA
"50-64",2007,3,"Breast (female)",1,"Rates",NA
"50-64",2007,3,"Colorectal",0,"Counts",586
"50-64",2007,3,"Colorectal",0,"Rates",130.223525206503
"50-64",2007,3,"Leukaemia",0,"Counts",148
"50-64",2007,3,"Leukaemia",0,"Rates",32.5367211745321
"50-64",2007,3,"Lung",0,"Counts",366
"50-64",2007,3,"Lung",0,"Rates",79.9648818861246
"50-64",2007,3,"Lymphoma",0,"Counts",201
"50-64",2007,3,"Lymphoma",0,"Rates",45.2305596458998
"50-64",2007,3,"Melanoma",0,"Counts",558
"50-64",2007,3,"Melanoma",0,"Rates",125.135104801466
"50-64",2007,3,"Pancreatic",0,"Counts",40
"50-64",2007,3,"Pancreatic",0,"Rates",9.53061183908862
"50-64",2007,3,"Prostate",1,"Counts",NA
"50-64",2007,3,"Prostate",1,"Rates",NA
"50-64",2008,1,"All cancers",0,"Counts",2825
"50-64",2008,1,"All cancers",0,"Rates",1194.42340813189
"50-64",2008,1,"Breast (female)",1,"Counts",NA
"50-64",2008,1,"Breast (female)",1,"Rates",NA
"50-64",2008,1,"Colorectal",0,"Counts",289
"50-64",2008,1,"Colorectal",0,"Rates",124.336362393607
"50-64",2008,1,"Leukaemia",0,"Counts",46
"50-64",2008,1,"Leukaemia",0,"Rates",18.7598443052488
"50-64",2008,1,"Lung",0,"Counts",237
"50-64",2008,1,"Lung",0,"Rates",97.8263911395146
"50-64",2008,1,"Lymphoma",0,"Counts",84
"50-64",2008,1,"Lymphoma",0,"Rates",34.6283962173554
"50-64",2008,1,"Melanoma",0,"Counts",395
"50-64",2008,1,"Melanoma",0,"Rates",170.297514238211
"50-64",2008,1,"Pancreatic",0,"Counts",24
"50-64",2008,1,"Pancreatic",0,"Rates",9.85386407493838
"50-64",2008,1,"Prostate",0,"Counts",1001
"50-64",2008,1,"Prostate",0,"Rates",418.919810477594
"50-64",2008,2,"All cancers",0,"Counts",2132
"50-64",2008,2,"All cancers",0,"Rates",932.974752354434
"50-64",2008,2,"Breast (female)",0,"Counts",739
"50-64",2008,2,"Breast (female)",0,"Rates",324.427460567574
"50-64",2008,2,"Colorectal",0,"Counts",253
"50-64",2008,2,"Colorectal",0,"Rates",108.771794242237
"50-64",2008,2,"Leukaemia",0,"Counts",57
"50-64",2008,2,"Leukaemia",0,"Rates",24.8721311621922
"50-64",2008,2,"Lung",0,"Counts",151
"50-64",2008,2,"Lung",0,"Rates",65.0093968959857
"50-64",2008,2,"Lymphoma",0,"Counts",61
"50-64",2008,2,"Lymphoma",0,"Rates",25.1999997750217
"50-64",2008,2,"Melanoma",0,"Counts",231
"50-64",2008,2,"Melanoma",0,"Rates",101.311784314871
"50-64",2008,2,"Pancreatic",0,"Counts",32
"50-64",2008,2,"Pancreatic",0,"Rates",15.2871802170066
"50-64",2008,2,"Prostate",1,"Counts",NA
"50-64",2008,2,"Prostate",1,"Rates",NA
"50-64",2008,3,"All cancers",0,"Counts",4957
"50-64",2008,3,"All cancers",0,"Rates",1065.60082084334
"50-64",2008,3,"Breast (female)",1,"Counts",NA
"50-64",2008,3,"Breast (female)",1,"Rates",NA
"50-64",2008,3,"Colorectal",0,"Counts",542
"50-64",2008,3,"Colorectal",0,"Rates",116.527272456849
"50-64",2008,3,"Leukaemia",0,"Counts",103
"50-64",2008,3,"Leukaemia",0,"Rates",21.8402198159407
"50-64",2008,3,"Lung",0,"Counts",388
"50-64",2008,3,"Lung",0,"Rates",81.65840017238
"50-64",2008,3,"Lymphoma",0,"Counts",145
"50-64",2008,3,"Lymphoma",0,"Rates",29.9284320023323
"50-64",2008,3,"Melanoma",0,"Counts",626
"50-64",2008,3,"Melanoma",0,"Rates",135.97905408504
"50-64",2008,3,"Pancreatic",0,"Counts",56
"50-64",2008,3,"Pancreatic",0,"Rates",12.6555373140005
"50-64",2008,3,"Prostate",1,"Counts",NA
"50-64",2008,3,"Prostate",1,"Rates",NA
"50-64",2009,1,"All cancers",0,"Counts",2934
"50-64",2009,1,"All cancers",0,"Rates",1211.38741356653
"50-64",2009,1,"Breast (female)",1,"Counts",NA
"50-64",2009,1,"Breast (female)",1,"Rates",NA
"50-64",2009,1,"Colorectal",0,"Counts",260
"50-64",2009,1,"Colorectal",0,"Rates",107.248925418525
"50-64",2009,1,"Leukaemia",0,"Counts",107
"50-64",2009,1,"Leukaemia",0,"Rates",46.2613726534975
"50-64",2009,1,"Lung",0,"Counts",185
"50-64",2009,1,"Lung",0,"Rates",74.0126120473012
"50-64",2009,1,"Lymphoma",0,"Counts",79
"50-64",2009,1,"Lymphoma",0,"Rates",32.6607659466275
"50-64",2009,1,"Melanoma",0,"Counts",376
"50-64",2009,1,"Melanoma",0,"Rates",158.501106622636
"50-64",2009,1,"Pancreatic",0,"Counts",23
"50-64",2009,1,"Pancreatic",0,"Rates",9.65652913631431
"50-64",2009,1,"Prostate",0,"Counts",1067
"50-64",2009,1,"Prostate",0,"Rates",434.521776460638
"50-64",2009,2,"All cancers",0,"Counts",2148
"50-64",2009,2,"All cancers",0,"Rates",911.477481642436
"50-64",2009,2,"Breast (female)",0,"Counts",762
"50-64",2009,2,"Breast (female)",0,"Rates",326.291782152298
"50-64",2009,2,"Colorectal",0,"Counts",175
"50-64",2009,2,"Colorectal",0,"Rates",75.1308243232657
"50-64",2009,2,"Leukaemia",0,"Counts",70
"50-64",2009,2,"Leukaemia",0,"Rates",29.5279813277197
"50-64",2009,2,"Lung",0,"Counts",169
"50-64",2009,2,"Lung",0,"Rates",69.5046799808307
"50-64",2009,2,"Lymphoma",0,"Counts",67
"50-64",2009,2,"Lymphoma",0,"Rates",29.8480039991127
"50-64",2009,2,"Melanoma",0,"Counts",244
"50-64",2009,2,"Melanoma",0,"Rates",106.13571117072
"50-64",2009,2,"Pancreatic",0,"Counts",63
"50-64",2009,2,"Pancreatic",0,"Rates",26.8089851989019
"50-64",2009,2,"Prostate",1,"Counts",NA
"50-64",2009,2,"Prostate",1,"Rates",NA
"50-64",2009,3,"All cancers",0,"Counts",5082
"50-64",2009,3,"All cancers",0,"Rates",1062.83418161477
"50-64",2009,3,"Breast (female)",1,"Counts",NA
"50-64",2009,3,"Breast (female)",1,"Rates",NA
"50-64",2009,3,"Colorectal",0,"Counts",435
"50-64",2009,3,"Colorectal",0,"Rates",91.3355654990375
"50-64",2009,3,"Leukaemia",0,"Counts",177
"50-64",2009,3,"Leukaemia",0,"Rates",37.8699565590601
"50-64",2009,3,"Lung",0,"Counts",354
"50-64",2009,3,"Lung",0,"Rates",71.8149303166919
"50-64",2009,3,"Lymphoma",0,"Counts",146
"50-64",2009,3,"Lymphoma",0,"Rates",31.3550170450574
"50-64",2009,3,"Melanoma",0,"Counts",620
"50-64",2009,3,"Melanoma",0,"Rates",132.544439610365
"50-64",2009,3,"Pancreatic",0,"Counts",86
"50-64",2009,3,"Pancreatic",0,"Rates",18.2120350458156
"50-64",2009,3,"Prostate",1,"Counts",NA
"50-64",2009,3,"Prostate",1,"Rates",NA
"50-64",2010,1,"All cancers",0,"Counts",2912
"50-64",2010,1,"All cancers",0,"Rates",1175.90273475287
"50-64",2010,1,"Breast (female)",1,"Counts",NA
"50-64",2010,1,"Breast (female)",1,"Rates",NA
"50-64",2010,1,"Colorectal",0,"Counts",322
"50-64",2010,1,"Colorectal",0,"Rates",128.950720345179
"50-64",2010,1,"Leukaemia",0,"Counts",63
"50-64",2010,1,"Leukaemia",0,"Rates",24.6748717861284
"50-64",2010,1,"Lung",0,"Counts",242
"50-64",2010,1,"Lung",0,"Rates",96.7196654071116
"50-64",2010,1,"Lymphoma",0,"Counts",79
"50-64",2010,1,"Lymphoma",0,"Rates",32.4653312912452
"50-64",2010,1,"Melanoma",0,"Counts",419
"50-64",2010,1,"Melanoma",0,"Rates",170.623218008298
"50-64",2010,1,"Pancreatic",0,"Counts",58
"50-64",2010,1,"Pancreatic",0,"Rates",24.7034932615154
"50-64",2010,1,"Prostate",0,"Counts",959
"50-64",2010,1,"Prostate",0,"Rates",379.227340434714
"50-64",2010,2,"All cancers",0,"Counts",2180
"50-64",2010,2,"All cancers",0,"Rates",903.882627013388
"50-64",2010,2,"Breast (female)",0,"Counts",777
"50-64",2010,2,"Breast (female)",0,"Rates",325.939050631342
"50-64",2010,2,"Colorectal",0,"Counts",215
"50-64",2010,2,"Colorectal",0,"Rates",89.2034087700639
"50-64",2010,2,"Leukaemia",0,"Counts",38
"50-64",2010,2,"Leukaemia",0,"Rates",15.2471542058864
"50-64",2010,2,"Lung",0,"Counts",140
"50-64",2010,2,"Lung",0,"Rates",55.7890740994402
"50-64",2010,2,"Lymphoma",0,"Counts",67
"50-64",2010,2,"Lymphoma",0,"Rates",26.3748951885393
"50-64",2010,2,"Melanoma",0,"Counts",276
"50-64",2010,2,"Melanoma",0,"Rates",115.912486232537
"50-64",2010,2,"Pancreatic",0,"Counts",41
"50-64",2010,2,"Pancreatic",0,"Rates",17.9748158290314
"50-64",2010,2,"Prostate",1,"Counts",NA
"50-64",2010,2,"Prostate",1,"Rates",NA
"50-64",2010,3,"All cancers",0,"Counts",5092
"50-64",2010,3,"All cancers",0,"Rates",1040.88415489828
"50-64",2010,3,"Breast (female)",1,"Counts",NA
"50-64",2010,3,"Breast (female)",1,"Rates",NA
"50-64",2010,3,"Colorectal",0,"Counts",537
"50-64",2010,3,"Colorectal",0,"Rates",109.22163403253
"50-64",2010,3,"Leukaemia",0,"Counts",101
"50-64",2010,3,"Leukaemia",0,"Rates",19.9666363371693
"50-64",2010,3,"Lung",0,"Counts",382
"50-64",2010,3,"Lung",0,"Rates",76.3147927581907
"50-64",2010,3,"Lymphoma",0,"Counts",146
"50-64",2010,3,"Lymphoma",0,"Rates",29.3647119988977
"50-64",2010,3,"Melanoma",0,"Counts",695
"50-64",2010,3,"Melanoma",0,"Rates",143.428847265947
"50-64",2010,3,"Pancreatic",0,"Counts",99
"50-64",2010,3,"Pancreatic",0,"Rates",21.3602486450017
"50-64",2010,3,"Prostate",1,"Counts",NA
"50-64",2010,3,"Prostate",1,"Rates",NA
"50-64",2011,1,"All cancers",0,"Counts",2985
"50-64",2011,1,"All cancers",0,"Rates",1180.72325949754
"50-64",2011,1,"Breast (female)",1,"Counts",NA
"50-64",2011,1,"Breast (female)",1,"Rates",NA
"50-64",2011,1,"Colorectal",0,"Counts",306
"50-64",2011,1,"Colorectal",0,"Rates",121.670247828826
"50-64",2011,1,"Leukaemia",0,"Counts",89
"50-64",2011,1,"Leukaemia",0,"Rates",35.0834430796161
"50-64",2011,1,"Lung",0,"Counts",231
"50-64",2011,1,"Lung",0,"Rates",89.3089265059705
"50-64",2011,1,"Lymphoma",0,"Counts",85
"50-64",2011,1,"Lymphoma",0,"Rates",34.4022044902317
"50-64",2011,1,"Melanoma",0,"Counts",422
"50-64",2011,1,"Melanoma",0,"Rates",167.733295358179
"50-64",2011,1,"Pancreatic",0,"Counts",6
"50-64",2011,1,"Pancreatic",0,"Rates",2.44696913593945
"50-64",2011,1,"Prostate",0,"Counts",1046
"50-64",2011,1,"Prostate",0,"Rates",408.475885979754
"50-64",2011,2,"All cancers",0,"Counts",2184
"50-64",2011,2,"All cancers",0,"Rates",880.593449834014
"50-64",2011,2,"Breast (female)",0,"Counts",727
"50-64",2011,2,"Breast (female)",0,"Rates",294.758851921367
"50-64",2011,2,"Colorectal",0,"Counts",169
"50-64",2011,2,"Colorectal",0,"Rates",68.1221455444249
"50-64",2011,2,"Leukaemia",0,"Counts",54
"50-64",2011,2,"Leukaemia",0,"Rates",22.3147333231561
"50-64",2011,2,"Lung",0,"Counts",147
"50-64",2011,2,"Lung",0,"Rates",57.1268391744354
"50-64",2011,2,"Lymphoma",0,"Counts",82
"50-64",2011,2,"Lymphoma",0,"Rates",32.8865239184337
"50-64",2011,2,"Melanoma",0,"Counts",266
"50-64",2011,2,"Melanoma",0,"Rates",107.07957204972
"50-64",2011,2,"Pancreatic",0,"Counts",39
"50-64",2011,2,"Pancreatic",0,"Rates",16.868723771988
"50-64",2011,2,"Prostate",1,"Counts",NA
"50-64",2011,2,"Prostate",1,"Rates",NA
"50-64",2011,3,"All cancers",0,"Counts",5169
"50-64",2011,3,"All cancers",0,"Rates",1031.18104331684
"50-64",2011,3,"Breast (female)",1,"Counts",NA
"50-64",2011,3,"Breast (female)",1,"Rates",NA
"50-64",2011,3,"Colorectal",0,"Counts",475
"50-64",2011,3,"Colorectal",0,"Rates",94.9121919740673
"50-64",2011,3,"Leukaemia",0,"Counts",143
"50-64",2011,3,"Leukaemia",0,"Rates",28.7362873545841
"50-64",2011,3,"Lung",0,"Counts",378
"50-64",2011,3,"Lung",0,"Rates",73.2410495197234
"50-64",2011,3,"Lymphoma",0,"Counts",167
"50-64",2011,3,"Lymphoma",0,"Rates",33.6343652274169
"50-64",2011,3,"Melanoma",0,"Counts",688
"50-64",2011,3,"Melanoma",0,"Rates",137.434022739353
"50-64",2011,3,"Pancreatic",0,"Counts",45
"50-64",2011,3,"Pancreatic",0,"Rates",9.71175160735762
"50-64",2011,3,"Prostate",1,"Counts",NA
"50-64",2011,3,"Prostate",1,"Rates",NA
"50-64",2012,1,"All cancers",0,"Counts",2979
"50-64",2012,1,"All cancers",0,"Rates",1170.88182085512
"50-64",2012,1,"Breast (female)",1,"Counts",NA
"50-64",2012,1,"Breast (female)",1,"Rates",NA
"50-64",2012,1,"Colorectal",0,"Counts",302
"50-64",2012,1,"Colorectal",0,"Rates",118.987225331758
"50-64",2012,1,"Leukaemia",0,"Counts",92
"50-64",2012,1,"Leukaemia",0,"Rates",36.177700846597
"50-64",2012,1,"Lung",0,"Counts",181
"50-64",2012,1,"Lung",0,"Rates",70.7116807375839
"50-64",2012,1,"Lymphoma",0,"Counts",103
"50-64",2012,1,"Lymphoma",0,"Rates",39.4121503519806
"50-64",2012,1,"Melanoma",0,"Counts",437
"50-64",2012,1,"Melanoma",0,"Rates",175.689187570543
"50-64",2012,1,"Pancreatic",0,"Counts",58
"50-64",2012,1,"Pancreatic",0,"Rates",22.5296357395232
"50-64",2012,1,"Prostate",0,"Counts",1052
"50-64",2012,1,"Prostate",0,"Rates",409.481135306143
"50-64",2012,2,"All cancers",0,"Counts",2288
"50-64",2012,2,"All cancers",0,"Rates",907.7778052811
"50-64",2012,2,"Breast (female)",0,"Counts",786
"50-64",2012,2,"Breast (female)",0,"Rates",315.661427563977
"50-64",2012,2,"Colorectal",0,"Counts",215
"50-64",2012,2,"Colorectal",0,"Rates",83.7174093564908
"50-64",2012,2,"Leukaemia",0,"Counts",79
"50-64",2012,2,"Leukaemia",0,"Rates",31.2322591152849
"50-64",2012,2,"Lung",0,"Counts",155
"50-64",2012,2,"Lung",0,"Rates",60.595478135187
"50-64",2012,2,"Lymphoma",0,"Counts",71
"50-64",2012,2,"Lymphoma",0,"Rates",27.1774867112672
"50-64",2012,2,"Melanoma",0,"Counts",293
"50-64",2012,2,"Melanoma",0,"Rates",116.892704774632
"50-64",2012,2,"Pancreatic",0,"Counts",38
"50-64",2012,2,"Pancreatic",0,"Rates",15.8599155513046
"50-64",2012,2,"Prostate",1,"Counts",NA
"50-64",2012,2,"Prostate",1,"Rates",NA
"50-64",2012,3,"All cancers",0,"Counts",5267
"50-64",2012,3,"All cancers",0,"Rates",1039.28652038006
"50-64",2012,3,"Breast (female)",1,"Counts",NA
"50-64",2012,3,"Breast (female)",1,"Rates",NA
"50-64",2012,3,"Colorectal",0,"Counts",517
"50-64",2012,3,"Colorectal",0,"Rates",101.249425759801
"50-64",2012,3,"Leukaemia",0,"Counts",171
"50-64",2012,3,"Leukaemia",0,"Rates",33.7050247796539
"50-64",2012,3,"Lung",0,"Counts",336
"50-64",2012,3,"Lung",0,"Rates",65.6381494763641
"50-64",2012,3,"Lymphoma",0,"Counts",174
"50-64",2012,3,"Lymphoma",0,"Rates",33.3163634691514
"50-64",2012,3,"Melanoma",0,"Counts",730
"50-64",2012,3,"Melanoma",0,"Rates",146.134747694756
"50-64",2012,3,"Pancreatic",0,"Counts",96
"50-64",2012,3,"Pancreatic",0,"Rates",19.2470326457699
"50-64",2012,3,"Prostate",1,"Counts",NA
"50-64",2012,3,"Prostate",1,"Rates",NA
"50-64",2013,1,"All cancers",0,"Counts",3010
"50-64",2013,1,"All cancers",0,"Rates",1165.26389440672
"50-64",2013,1,"Breast (female)",1,"Counts",NA
"50-64",2013,1,"Breast (female)",1,"Rates",NA
"50-64",2013,1,"Colorectal",0,"Counts",285
"50-64",2013,1,"Colorectal",0,"Rates",111.748149830662
"50-64",2013,1,"Leukaemia",0,"Counts",78
"50-64",2013,1,"Leukaemia",0,"Rates",29.5598352940504
"50-64",2013,1,"Lung",0,"Counts",260
"50-64",2013,1,"Lung",0,"Rates",101.480690112724
"50-64",2013,1,"Lymphoma",0,"Counts",99
"50-64",2013,1,"Lymphoma",0,"Rates",39.6232438314644
"50-64",2013,1,"Melanoma",0,"Counts",421
"50-64",2013,1,"Melanoma",0,"Rates",163.920266147018
"50-64",2013,1,"Pancreatic",0,"Counts",71
"50-64",2013,1,"Pancreatic",0,"Rates",29.1291452145087
"50-64",2013,1,"Prostate",0,"Counts",973
"50-64",2013,1,"Prostate",0,"Rates",371.891716310619
"50-64",2013,2,"All cancers",0,"Counts",2343
"50-64",2013,2,"All cancers",0,"Rates",914.003465618242
"50-64",2013,2,"Breast (female)",0,"Counts",815
"50-64",2013,2,"Breast (female)",0,"Rates",322.360340130294
"50-64",2013,2,"Colorectal",0,"Counts",216
"50-64",2013,2,"Colorectal",0,"Rates",83.8829483605642
"50-64",2013,2,"Leukaemia",0,"Counts",66
"50-64",2013,2,"Leukaemia",0,"Rates",24.2874705073616
"50-64",2013,2,"Lung",0,"Counts",131
"50-64",2013,2,"Lung",0,"Rates",49.2718426424548
"50-64",2013,2,"Lymphoma",0,"Counts",59
"50-64",2013,2,"Lymphoma",0,"Rates",23.207078534736
"50-64",2013,2,"Melanoma",0,"Counts",311
"50-64",2013,2,"Melanoma",0,"Rates",123.71043596604
"50-64",2013,2,"Pancreatic",0,"Counts",18
"50-64",2013,2,"Pancreatic",0,"Rates",6.29614532131642
"50-64",2013,2,"Prostate",1,"Counts",NA
"50-64",2013,2,"Prostate",1,"Rates",NA
"50-64",2013,3,"All cancers",0,"Counts",5353
"50-64",2013,3,"All cancers",0,"Rates",1039.13304083516
"50-64",2013,3,"Breast (female)",1,"Counts",NA
"50-64",2013,3,"Breast (female)",1,"Rates",NA
"50-64",2013,3,"Colorectal",0,"Counts",501
"50-64",2013,3,"Colorectal",0,"Rates",97.7393268000352
"50-64",2013,3,"Leukaemia",0,"Counts",144
"50-64",2013,3,"Leukaemia",0,"Rates",26.8980043802088
"50-64",2013,3,"Lung",0,"Counts",391
"50-64",2013,3,"Lung",0,"Rates",75.1294973991783
"50-64",2013,3,"Lymphoma",0,"Counts",158
"50-64",2013,3,"Lymphoma",0,"Rates",31.3214887035537
"50-64",2013,3,"Melanoma",0,"Counts",732
"50-64",2013,3,"Melanoma",0,"Rates",143.729725957838
"50-64",2013,3,"Pancreatic",0,"Counts",89
"50-64",2013,3,"Pancreatic",0,"Rates",17.5430845302656
"50-64",2013,3,"Prostate",1,"Counts",NA
"50-64",2013,3,"Prostate",1,"Rates",NA
"50-64",2014,1,"All cancers",0,"Counts",3042
"50-64",2014,1,"All cancers",0,"Rates",1159.55930582005
"50-64",2014,1,"Breast (female)",1,"Counts",NA
"50-64",2014,1,"Breast (female)",1,"Rates",NA
"50-64",2014,1,"Colorectal",0,"Counts",339
"50-64",2014,1,"Colorectal",0,"Rates",130.652055074457
"50-64",2014,1,"Leukaemia",0,"Counts",81
"50-64",2014,1,"Leukaemia",0,"Rates",31.5619090846116
"50-64",2014,1,"Lung",0,"Counts",222
