"age.grp_string","year","sex","cancer.type","suppress","measure","obs"
"35-49",2022,3,"Pancreatic",0,"Rates",3.78238804151285
"35-49",2022,3,"Prostate",1,"Counts",NA
"35-49",2022,3,"Prostate",1,"Rates",NA
"50-64",2005,1,"All cancers",0,"Counts",665
"50-64",2005,1,"All cancers",0,"Rates",310.887052902955
"50-64",2005,1,"Breast(female)",1,"Counts",NA
"50-64",2005,1,"Breast(female)",1,"Rates",NA
"50-64",2005,1,"Colorectal",0,"Counts",115
"50-64",2005,1,"Colorectal",0,"Rates",53.4861433819227
"50-64",2005,1,"Leukaemia",0,"Counts",7
"50-64",2005,1,"Leukaemia",0,"Rates",3.61949927805483
"50-64",2005,1,"Lung",0,"Counts",190
"50-64",2005,1,"Lung",0,"Rates",89.264794705772
"50-64",2005,1,"Lymphoma",0,"Counts",8
"50-64",2005,1,"Lymphoma",0,"Rates",4.3085523568716
"50-64",2005,1,"Melanoma",0,"Counts",48
"50-64",2005,1,"Melanoma",0,"Rates",21.6392689259668
"50-64",2005,1,"Pancreatic",0,"Counts",69
"50-64",2005,1,"Pancreatic",0,"Rates",31.9966558936239
"50-64",2005,1,"Prostate",0,"Counts",7
"50-64",2005,1,"Prostate",0,"Rates",3.06816424420504
"50-64",2005,2,"All cancers",0,"Counts",468
"50-64",2005,2,"All cancers",0,"Rates",227.696052336124
"50-64",2005,2,"Breast(female)",0,"Counts",104
"50-64",2005,2,"Breast(female)",0,"Rates",51.9305698609803
"50-64",2005,2,"Colorectal",0,"Counts",33
"50-64",2005,2,"Colorectal",0,"Rates",15.9470808163431
"50-64",2005,2,"Leukaemia",0,"Counts",44
"50-64",2005,2,"Leukaemia",0,"Rates",21.1068706030043
"50-64",2005,2,"Lung",0,"Counts",72
"50-64",2005,2,"Lung",0,"Rates",34.4156383536646
"50-64",2005,2,"Lymphoma",1,"Counts",NA
"50-64",2005,2,"Lymphoma",1,"Rates",NA
"50-64",2005,2,"Melanoma",1,"Counts",NA
"50-64",2005,2,"Melanoma",1,"Rates",NA
"50-64",2005,2,"Pancreatic",0,"Counts",43
"50-64",2005,2,"Pancreatic",0,"Rates",20.3125478354213
"50-64",2005,2,"Prostate",1,"Counts",NA
"50-64",2005,2,"Prostate",1,"Rates",NA
"50-64",2005,3,"All cancers",0,"Counts",1133
"50-64",2005,3,"All cancers",0,"Rates",269.983175139256
"50-64",2005,3,"Breast(female)",1,"Counts",NA
"50-64",2005,3,"Breast(female)",1,"Rates",NA
"50-64",2005,3,"Colorectal",0,"Counts",148
"50-64",2005,3,"Colorectal",0,"Rates",35.0395337705636
"50-64",2005,3,"Leukaemia",0,"Counts",51
"50-64",2005,3,"Leukaemia",0,"Rates",12.208096551337
"50-64",2005,3,"Lung",0,"Counts",262
"50-64",2005,3,"Lung",0,"Rates",62.187525945819
"50-64",2005,3,"Lymphoma",0,"Counts",12
"50-64",2005,3,"Lymphoma",0,"Rates",3.04153368323503
"50-64",2005,3,"Melanoma",0,"Counts",48
"50-64",2005,3,"Melanoma",0,"Rates",11.0104268487215
"50-64",2005,3,"Pancreatic",0,"Counts",112
"50-64",2005,3,"Pancreatic",0,"Rates",26.2469420063965
"50-64",2005,3,"Prostate",1,"Counts",NA
"50-64",2005,3,"Prostate",1,"Rates",NA
"50-64",2006,1,"All cancers",0,"Counts",646
"50-64",2006,1,"All cancers",0,"Rates",293.453652787971
"50-64",2006,1,"Breast(female)",1,"Counts",NA
"50-64",2006,1,"Breast(female)",1,"Rates",NA
"50-64",2006,1,"Colorectal",0,"Counts",90
"50-64",2006,1,"Colorectal",0,"Rates",41.801262731052
"50-64",2006,1,"Leukaemia",0,"Counts",10
"50-64",2006,1,"Leukaemia",0,"Rates",4.39827238422119
"50-64",2006,1,"Lung",0,"Counts",169
"50-64",2006,1,"Lung",0,"Rates",76.1345667972681
"50-64",2006,1,"Lymphoma",0,"Counts",5
"50-64",2006,1,"Lymphoma",0,"Rates",2.63744603247605
"50-64",2006,1,"Melanoma",0,"Counts",53
"50-64",2006,1,"Melanoma",0,"Rates",24.4451438176646
"50-64",2006,1,"Pancreatic",0,"Counts",14
"50-64",2006,1,"Pancreatic",0,"Rates",6.29273710599889
"50-64",2006,1,"Prostate",0,"Counts",18
"50-64",2006,1,"Prostate",0,"Rates",7.81230199840083
"50-64",2006,2,"All cancers",0,"Counts",514
"50-64",2006,2,"All cancers",0,"Rates",238.612446114995
"50-64",2006,2,"Breast(female)",0,"Counts",115
"50-64",2006,2,"Breast(female)",0,"Rates",52.7432442507315
"50-64",2006,2,"Colorectal",0,"Counts",32
"50-64",2006,2,"Colorectal",0,"Rates",15.9681386678399
"50-64",2006,2,"Leukaemia",0,"Counts",13
"50-64",2006,2,"Leukaemia",0,"Rates",6.74167802598822
"50-64",2006,2,"Lung",0,"Counts",68
"50-64",2006,2,"Lung",0,"Rates",31.1446385784117
"50-64",2006,2,"Lymphoma",0,"Counts",27
"50-64",2006,2,"Lymphoma",0,"Rates",12.2425062221442
"50-64",2006,2,"Melanoma",0,"Counts",33
"50-64",2006,2,"Melanoma",0,"Rates",15.4248561340855
"50-64",2006,2,"Pancreatic",0,"Counts",36
"50-64",2006,2,"Pancreatic",0,"Rates",16.6796804007404
"50-64",2006,2,"Prostate",1,"Counts",NA
"50-64",2006,2,"Prostate",1,"Rates",NA
"50-64",2006,3,"All cancers",0,"Counts",1160
"50-64",2006,3,"All cancers",0,"Rates",266.359866932918
"50-64",2006,3,"Breast(female)",1,"Counts",NA
"50-64",2006,3,"Breast(female)",1,"Rates",NA
"50-64",2006,3,"Colorectal",0,"Counts",122
"50-64",2006,3,"Colorectal",0,"Rates",29.0247552378311
"50-64",2006,3,"Leukaemia",0,"Counts",23
"50-64",2006,3,"Leukaemia",0,"Rates",5.6131645870004
"50-64",2006,3,"Lung",0,"Counts",237
"50-64",2006,3,"Lung",0,"Rates",53.8646276613352
"50-64",2006,3,"Lymphoma",0,"Counts",32
"50-64",2006,3,"Lymphoma",0,"Rates",7.3592693462866
"50-64",2006,3,"Melanoma",0,"Counts",86
"50-64",2006,3,"Melanoma",0,"Rates",19.9975153394344
"50-64",2006,3,"Pancreatic",0,"Counts",50
"50-64",2006,3,"Pancreatic",0,"Rates",11.4506279837194
"50-64",2006,3,"Prostate",1,"Counts",NA
"50-64",2006,3,"Prostate",1,"Rates",NA
"50-64",2007,1,"All cancers",0,"Counts",713
"50-64",2007,1,"All cancers",0,"Rates",310.29769070509
"50-64",2007,1,"Breast(female)",1,"Counts",NA
"50-64",2007,1,"Breast(female)",1,"Rates",NA
"50-64",2007,1,"Colorectal",0,"Counts",105
"50-64",2007,1,"Colorectal",0,"Rates",44.5820340695077
"50-64",2007,1,"Leukaemia",0,"Counts",39
"50-64",2007,1,"Leukaemia",0,"Rates",16.3726117376133
"50-64",2007,1,"Lung",0,"Counts",171
"50-64",2007,1,"Lung",0,"Rates",75.5164182825158
"50-64",2007,1,"Lymphoma",0,"Counts",17
"50-64",2007,1,"Lymphoma",0,"Rates",8.83006338222198
"50-64",2007,1,"Melanoma",0,"Counts",8
"50-64",2007,1,"Melanoma",0,"Rates",3.66762029314019
"50-64",2007,1,"Pancreatic",0,"Counts",34
"50-64",2007,1,"Pancreatic",0,"Rates",14.3364233882325
"50-64",2007,1,"Prostate",0,"Counts",36
"50-64",2007,1,"Prostate",0,"Rates",14.7922899517202
"50-64",2007,2,"All cancers",0,"Counts",514
"50-64",2007,2,"All cancers",0,"Rates",228.938740113382
"50-64",2007,2,"Breast(female)",0,"Counts",120
"50-64",2007,2,"Breast(female)",0,"Rates",54.4423352047243
"50-64",2007,2,"Colorectal",0,"Counts",67
"50-64",2007,2,"Colorectal",0,"Rates",28.5786292626572
"50-64",2007,2,"Leukaemia",0,"Counts",15
"50-64",2007,2,"Leukaemia",0,"Rates",6.97670599000553
"50-64",2007,2,"Lung",0,"Counts",128
"50-64",2007,2,"Lung",0,"Rates",57.6106516521141
"50-64",2007,2,"Lymphoma",1,"Counts",NA
"50-64",2007,2,"Lymphoma",1,"Rates",NA
"50-64",2007,2,"Melanoma",0,"Counts",18
"50-64",2007,2,"Melanoma",0,"Rates",8.24509591106233
"50-64",2007,2,"Pancreatic",0,"Counts",32
"50-64",2007,2,"Pancreatic",0,"Rates",14.9863210361916
"50-64",2007,2,"Prostate",1,"Counts",NA
"50-64",2007,2,"Prostate",1,"Rates",NA
"50-64",2007,3,"All cancers",0,"Counts",1227
"50-64",2007,3,"All cancers",0,"Rates",269.940270380348
"50-64",2007,3,"Breast(female)",1,"Counts",NA
"50-64",2007,3,"Breast(female)",1,"Rates",NA
"50-64",2007,3,"Colorectal",0,"Counts",172
"50-64",2007,3,"Colorectal",0,"Rates",36.6255472981212
"50-64",2007,3,"Leukaemia",0,"Counts",54
"50-64",2007,3,"Leukaemia",0,"Rates",11.7349623595182
"50-64",2007,3,"Lung",0,"Counts",299
"50-64",2007,3,"Lung",0,"Rates",66.6421582861613
"50-64",2007,3,"Lymphoma",0,"Counts",20
"50-64",2007,3,"Lymphoma",0,"Rates",5.0147870229501
"50-64",2007,3,"Melanoma",0,"Counts",26
"50-64",2007,3,"Melanoma",0,"Rates",5.93732668851692
"50-64",2007,3,"Pancreatic",0,"Counts",66
"50-64",2007,3,"Pancreatic",0,"Rates",14.7115240325057
"50-64",2007,3,"Prostate",1,"Counts",NA
"50-64",2007,3,"Prostate",1,"Rates",NA
"50-64",2008,1,"All cancers",0,"Counts",651
"50-64",2008,1,"All cancers",0,"Rates",271.211425514638
"50-64",2008,1,"Breast(female)",1,"Counts",NA
"50-64",2008,1,"Breast(female)",1,"Rates",NA
"50-64",2008,1,"Colorectal",0,"Counts",57
"50-64",2008,1,"Colorectal",0,"Rates",23.9761006261886
"50-64",2008,1,"Leukaemia",0,"Counts",5
"50-64",2008,1,"Leukaemia",0,"Rates",2.11956238358912
"50-64",2008,1,"Lung",0,"Counts",180
"50-64",2008,1,"Lung",0,"Rates",72.6837022103789
"50-64",2008,1,"Lymphoma",0,"Counts",37
"50-64",2008,1,"Lymphoma",0,"Rates",16.357898299508
"50-64",2008,1,"Melanoma",0,"Counts",35
"50-64",2008,1,"Melanoma",0,"Rates",16.0367822733481
"50-64",2008,1,"Pancreatic",0,"Counts",29
"50-64",2008,1,"Pancreatic",0,"Rates",11.3333557259487
"50-64",2008,1,"Prostate",0,"Counts",36
"50-64",2008,1,"Prostate",0,"Rates",13.9006988551117
"50-64",2008,2,"All cancers",0,"Counts",482
"50-64",2008,2,"All cancers",0,"Rates",206.372947427285
"50-64",2008,2,"Breast(female)",0,"Counts",122
"50-64",2008,2,"Breast(female)",0,"Rates",52.896927035125
"50-64",2008,2,"Colorectal",0,"Counts",33
"50-64",2008,2,"Colorectal",0,"Rates",13.3135716193959
"50-64",2008,2,"Leukaemia",0,"Counts",18
"50-64",2008,2,"Leukaemia",0,"Rates",9.01185410930362
"50-64",2008,2,"Lung",0,"Counts",111
"50-64",2008,2,"Lung",0,"Rates",46.8610785078535
"50-64",2008,2,"Lymphoma",0,"Counts",26
"50-64",2008,2,"Lymphoma",0,"Rates",10.843852305525
"50-64",2008,2,"Melanoma",0,"Counts",38
"50-64",2008,2,"Melanoma",0,"Rates",15.8976931634455
"50-64",2008,2,"Pancreatic",0,"Counts",41
"50-64",2008,2,"Pancreatic",0,"Rates",16.7655444747928
"50-64",2008,2,"Prostate",1,"Counts",NA
"50-64",2008,2,"Prostate",1,"Rates",NA
"50-64",2008,3,"All cancers",0,"Counts",1133
"50-64",2008,3,"All cancers",0,"Rates",239.172779295621
"50-64",2008,3,"Breast(female)",1,"Counts",NA
"50-64",2008,3,"Breast(female)",1,"Rates",NA
"50-64",2008,3,"Colorectal",0,"Counts",90
"50-64",2008,3,"Colorectal",0,"Rates",18.6309379618951
"50-64",2008,3,"Leukaemia",0,"Counts",23
"50-64",2008,3,"Leukaemia",0,"Rates",5.61406414831332
"50-64",2008,3,"Lung",0,"Counts",291
"50-64",2008,3,"Lung",0,"Rates",59.9580245405158
"50-64",2008,3,"Lymphoma",0,"Counts",63
"50-64",2008,3,"Lymphoma",0,"Rates",13.5649748307008
"50-64",2008,3,"Melanoma",0,"Counts",73
"50-64",2008,3,"Melanoma",0,"Rates",15.8862649699927
"50-64",2008,3,"Pancreatic",0,"Counts",70
"50-64",2008,3,"Pancreatic",0,"Rates",14.0340761057235
"50-64",2008,3,"Prostate",1,"Counts",NA
"50-64",2008,3,"Prostate",1,"Rates",NA
"50-64",2009,1,"All cancers",0,"Counts",665
"50-64",2009,1,"All cancers",0,"Rates",271.991213353672
"50-64",2009,1,"Breast(female)",1,"Counts",NA
"50-64",2009,1,"Breast(female)",1,"Rates",NA
"50-64",2009,1,"Colorectal",0,"Counts",105
"50-64",2009,1,"Colorectal",0,"Rates",43.4018291899121
"50-64",2009,1,"Leukaemia",0,"Counts",22
"50-64",2009,1,"Leukaemia",0,"Rates",9.29446406507536
"50-64",2009,1,"Lung",0,"Counts",179
"50-64",2009,1,"Lung",0,"Rates",72.1702800754962
"50-64",2009,1,"Lymphoma",1,"Counts",NA
"50-64",2009,1,"Lymphoma",1,"Rates",NA
"50-64",2009,1,"Melanoma",0,"Counts",52
"50-64",2009,1,"Melanoma",0,"Rates",23.2908035655411
"50-64",2009,1,"Pancreatic",0,"Counts",30
"50-64",2009,1,"Pancreatic",0,"Rates",11.8108247765925
"50-64",2009,1,"Prostate",0,"Counts",29
"50-64",2009,1,"Prostate",0,"Rates",11.8272584570015
"50-64",2009,2,"All cancers",0,"Counts",483
"50-64",2009,2,"All cancers",0,"Rates",201.698210685651
"50-64",2009,2,"Breast(female)",0,"Counts",69
"50-64",2009,2,"Breast(female)",0,"Rates",30.0896557489012
"50-64",2009,2,"Colorectal",0,"Counts",19
"50-64",2009,2,"Colorectal",0,"Rates",8.29829481739657
"50-64",2009,2,"Leukaemia",0,"Counts",22
"50-64",2009,2,"Leukaemia",0,"Rates",9.16702534056636
"50-64",2009,2,"Lung",0,"Counts",129
"50-64",2009,2,"Lung",0,"Rates",53.6137022914918
"50-64",2009,2,"Lymphoma",0,"Counts",19
"50-64",2009,2,"Lymphoma",0,"Rates",8.57927066630041
"50-64",2009,2,"Melanoma",0,"Counts",9
"50-64",2009,2,"Melanoma",0,"Rates",3.86960213261693
"50-64",2009,2,"Pancreatic",0,"Counts",27
"50-64",2009,2,"Pancreatic",0,"Rates",11.3637861734757
"50-64",2009,2,"Prostate",1,"Counts",NA
"50-64",2009,2,"Prostate",1,"Rates",NA
"50-64",2009,3,"All cancers",0,"Counts",1148
"50-64",2009,3,"All cancers",0,"Rates",237.1252318945
"50-64",2009,3,"Breast(female)",1,"Counts",NA
"50-64",2009,3,"Breast(female)",1,"Rates",NA
"50-64",2009,3,"Colorectal",0,"Counts",124
"50-64",2009,3,"Colorectal",0,"Rates",25.9585412629818
"50-64",2009,3,"Leukaemia",0,"Counts",44
"50-64",2009,3,"Leukaemia",0,"Rates",9.21884683909288
"50-64",2009,3,"Lung",0,"Counts",308
"50-64",2009,3,"Lung",0,"Rates",63.0226700725744
"50-64",2009,3,"Lymphoma",0,"Counts",19
"50-64",2009,3,"Lymphoma",0,"Rates",4.31105508220046
"50-64",2009,3,"Melanoma",0,"Counts",61
"50-64",2009,3,"Melanoma",0,"Rates",13.5299619875288
"50-64",2009,3,"Pancreatic",0,"Counts",57
"50-64",2009,3,"Pancreatic",0,"Rates",11.6009843965468
"50-64",2009,3,"Prostate",1,"Counts",NA
"50-64",2009,3,"Prostate",1,"Rates",NA
"50-64",2010,1,"All cancers",0,"Counts",672
"50-64",2010,1,"All cancers",0,"Rates",270.936838148262
"50-64",2010,1,"Breast(female)",1,"Counts",NA
"50-64",2010,1,"Breast(female)",1,"Rates",NA
"50-64",2010,1,"Colorectal",0,"Counts",81
"50-64",2010,1,"Colorectal",0,"Rates",32.2030507929167
"50-64",2010,1,"Leukaemia",1,"Counts",NA
"50-64",2010,1,"Leukaemia",1,"Rates",NA
"50-64",2010,1,"Lung",0,"Counts",137
"50-64",2010,1,"Lung",0,"Rates",54.5542380152517
"50-64",2010,1,"Lymphoma",0,"Counts",38
"50-64",2010,1,"Lymphoma",0,"Rates",15.9455655737017
"50-64",2010,1,"Melanoma",0,"Counts",40
"50-64",2010,1,"Melanoma",0,"Rates",16.4573817884409
"50-64",2010,1,"Pancreatic",0,"Counts",39
"50-64",2010,1,"Pancreatic",0,"Rates",16.7952185340869
"50-64",2010,1,"Prostate",0,"Counts",19
"50-64",2010,1,"Prostate",0,"Rates",6.87174155955165
"50-64",2010,2,"All cancers",0,"Counts",522
"50-64",2010,2,"All cancers",0,"Rates",211.425089993581
"50-64",2010,2,"Breast(female)",0,"Counts",127
"50-64",2010,2,"Breast(female)",0,"Rates",52.7778263885326
"50-64",2010,2,"Colorectal",0,"Counts",53
"50-64",2010,2,"Colorectal",0,"Rates",20.2252057337563
"50-64",2010,2,"Leukaemia",0,"Counts",12
"50-64",2010,2,"Leukaemia",0,"Rates",4.44226255140811
"50-64",2010,2,"Lung",0,"Counts",118
"50-64",2010,2,"Lung",0,"Rates",46.8091686236966
"50-64",2010,2,"Lymphoma",0,"Counts",18
"50-64",2010,2,"Lymphoma",0,"Rates",6.79308228390583
"50-64",2010,2,"Melanoma",0,"Counts",25
"50-64",2010,2,"Melanoma",0,"Rates",9.46925718690521
"50-64",2010,2,"Pancreatic",0,"Counts",29
"50-64",2010,2,"Pancreatic",0,"Rates",11.3839101165379
"50-64",2010,2,"Prostate",1,"Counts",NA
"50-64",2010,2,"Prostate",1,"Rates",NA
"50-64",2010,3,"All cancers",0,"Counts",1194
"50-64",2010,3,"All cancers",0,"Rates",241.262139228733
"50-64",2010,3,"Breast(female)",1,"Counts",NA
"50-64",2010,3,"Breast(female)",1,"Rates",NA
"50-64",2010,3,"Colorectal",0,"Counts",134
"50-64",2010,3,"Colorectal",0,"Rates",26.2036522820924
"50-64",2010,3,"Leukaemia",0,"Counts",12
"50-64",2010,3,"Leukaemia",0,"Rates",2.19528004819457
"50-64",2010,3,"Lung",0,"Counts",255
"50-64",2010,3,"Lung",0,"Rates",50.6857534778659
"50-64",2010,3,"Lymphoma",0,"Counts",56
"50-64",2010,3,"Lymphoma",0,"Rates",11.3409040532722
"50-64",2010,3,"Melanoma",0,"Counts",65
"50-64",2010,3,"Melanoma",0,"Rates",12.9144282163239
"50-64",2010,3,"Pancreatic",0,"Counts",68
"50-64",2010,3,"Pancreatic",0,"Rates",14.0415774768036
"50-64",2010,3,"Prostate",1,"Counts",NA
"50-64",2010,3,"Prostate",1,"Rates",NA
"50-64",2011,1,"All cancers",0,"Counts",728
"50-64",2011,1,"All cancers",0,"Rates",285.424015721263
"50-64",2011,1,"Breast(female)",1,"Counts",NA
"50-64",2011,1,"Breast(female)",1,"Rates",NA
"50-64",2011,1,"Colorectal",0,"Counts",81
"50-64",2011,1,"Colorectal",0,"Rates",32.0878081924165
"50-64",2011,1,"Leukaemia",0,"Counts",51
"50-64",2011,1,"Leukaemia",0,"Rates",20.7475762272161
"50-64",2011,1,"Lung",0,"Counts",134
"50-64",2011,1,"Lung",0,"Rates",52.5626308045768
"50-64",2011,1,"Lymphoma",0,"Counts",31
"50-64",2011,1,"Lymphoma",0,"Rates",11.9181526423073
"50-64",2011,1,"Melanoma",0,"Counts",59
"50-64",2011,1,"Melanoma",0,"Rates",24.5759396585648
"50-64",2011,1,"Pancreatic",0,"Counts",51
"50-64",2011,1,"Pancreatic",0,"Rates",20.1280060106739
"50-64",2011,1,"Prostate",0,"Counts",67
"50-64",2011,1,"Prostate",0,"Rates",26.8572770611296
"50-64",2011,2,"All cancers",0,"Counts",499
"50-64",2011,2,"All cancers",0,"Rates",198.274912469626
"50-64",2011,2,"Breast(female)",0,"Counts",91
"50-64",2011,2,"Breast(female)",0,"Rates",36.7956266622167
"50-64",2011,2,"Colorectal",0,"Counts",56
"50-64",2011,2,"Colorectal",0,"Rates",21.1088802172653
"50-64",2011,2,"Leukaemia",0,"Counts",30
"50-64",2011,2,"Leukaemia",0,"Rates",12.1201928870536
"50-64",2011,2,"Lung",0,"Counts",145
"50-64",2011,2,"Lung",0,"Rates",56.5170500212783
"50-64",2011,2,"Lymphoma",1,"Counts",NA
"50-64",2011,2,"Lymphoma",1,"Rates",NA
"50-64",2011,2,"Melanoma",0,"Counts",22
"50-64",2011,2,"Melanoma",0,"Rates",9.87703551711685
"50-64",2011,2,"Pancreatic",0,"Counts",11
"50-64",2011,2,"Pancreatic",0,"Rates",4.45985504890824
"50-64",2011,2,"Prostate",1,"Counts",NA
"50-64",2011,2,"Prostate",1,"Rates",NA
"50-64",2011,3,"All cancers",0,"Counts",1227
"50-64",2011,3,"All cancers",0,"Rates",241.945589556791
"50-64",2011,3,"Breast(female)",1,"Counts",NA
"50-64",2011,3,"Breast(female)",1,"Rates",NA
"50-64",2011,3,"Colorectal",0,"Counts",137
"50-64",2011,3,"Colorectal",0,"Rates",26.5567530431657
"50-64",2011,3,"Leukaemia",0,"Counts",81
"50-64",2011,3,"Leukaemia",0,"Rates",16.4201755185933
"50-64",2011,3,"Lung",0,"Counts",279
"50-64",2011,3,"Lung",0,"Rates",54.5223733486548
"50-64",2011,3,"Lymphoma",0,"Counts",35
"50-64",2011,3,"Lymphoma",0,"Rates",6.68159386888635
"50-64",2011,3,"Melanoma",0,"Counts",81
"50-64",2011,3,"Melanoma",0,"Rates",17.2261027333103
"50-64",2011,3,"Pancreatic",0,"Counts",62
"50-64",2011,3,"Pancreatic",0,"Rates",12.2947627647904
"50-64",2011,3,"Prostate",1,"Counts",NA
"50-64",2011,3,"Prostate",1,"Rates",NA
"50-64",2012,1,"All cancers",0,"Counts",672
"50-64",2012,1,"All cancers",0,"Rates",261.207595676934
"50-64",2012,1,"Breast(female)",1,"Counts",NA
"50-64",2012,1,"Breast(female)",1,"Rates",NA
"50-64",2012,1,"Colorectal",0,"Counts",122
"50-64",2012,1,"Colorectal",0,"Rates",47.724405671398
"50-64",2012,1,"Leukaemia",0,"Counts",28
"50-64",2012,1,"Leukaemia",0,"Rates",11.544651682494
"50-64",2012,1,"Lung",0,"Counts",151
"50-64",2012,1,"Lung",0,"Rates",58.5748808076149
"50-64",2012,1,"Lymphoma",0,"Counts",26
"50-64",2012,1,"Lymphoma",0,"Rates",10.3050766867987
"50-64",2012,1,"Melanoma",0,"Counts",23
"50-64",2012,1,"Melanoma",0,"Rates",8.17824735951643
"50-64",2012,1,"Pancreatic",0,"Counts",29
"50-64",2012,1,"Pancreatic",0,"Rates",11.1458141729308
"50-64",2012,1,"Prostate",0,"Counts",53
"50-64",2012,1,"Prostate",0,"Rates",20.857657509573
"50-64",2012,2,"All cancers",0,"Counts",555
"50-64",2012,2,"All cancers",0,"Rates",218.329789919441
"50-64",2012,2,"Breast(female)",0,"Counts",116
"50-64",2012,2,"Breast(female)",0,"Rates",45.6900881957646
"50-64",2012,2,"Colorectal",0,"Counts",57
"50-64",2012,2,"Colorectal",0,"Rates",23.1437947100514
"50-64",2012,2,"Leukaemia",0,"Counts",21
"50-64",2012,2,"Leukaemia",0,"Rates",7.99955483837401
"50-64",2012,2,"Lung",0,"Counts",126
"50-64",2012,2,"Lung",0,"Rates",49.3110482357225
"50-64",2012,2,"Lymphoma",0,"Counts",25
"50-64",2012,2,"Lymphoma",0,"Rates",10.2800015075561
"50-64",2012,2,"Melanoma",0,"Counts",62
"50-64",2012,2,"Melanoma",0,"Rates",24.5585450727331
"50-64",2012,2,"Pancreatic",1,"Counts",NA
"50-64",2012,2,"Pancreatic",1,"Rates",NA
"50-64",2012,2,"Prostate",1,"Counts",NA
"50-64",2012,2,"Prostate",1,"Rates",NA
"50-64",2012,3,"All cancers",0,"Counts",1227
"50-64",2012,3,"All cancers",0,"Rates",239.845868093519
"50-64",2012,3,"Breast(female)",1,"Counts",NA
"50-64",2012,3,"Breast(female)",1,"Rates",NA
"50-64",2012,3,"Colorectal",0,"Counts",179
"50-64",2012,3,"Colorectal",0,"Rates",35.4396166675411
"50-64",2012,3,"Leukaemia",0,"Counts",49
"50-64",2012,3,"Leukaemia",0,"Rates",9.74025403006036
"50-64",2012,3,"Lung",0,"Counts",277
"50-64",2012,3,"Lung",0,"Rates",53.924206762837
"50-64",2012,3,"Lymphoma",0,"Counts",51
"50-64",2012,3,"Lymphoma",0,"Rates",10.3061199346335
"50-64",2012,3,"Melanoma",0,"Counts",85
"50-64",2012,3,"Melanoma",0,"Rates",16.4618575048371
"50-64",2012,3,"Pancreatic",0,"Counts",33
"50-64",2012,3,"Pancreatic",0,"Rates",6.36597788966221
"50-64",2012,3,"Prostate",1,"Counts",NA
"50-64",2012,3,"Prostate",1,"Rates",NA
"50-64",2013,1,"All cancers",0,"Counts",698
"50-64",2013,1,"All cancers",0,"Rates",268.337903257708
"50-64",2013,1,"Breast(female)",1,"Counts",NA
"50-64",2013,1,"Breast(female)",1,"Rates",NA
"50-64",2013,1,"Colorectal",0,"Counts",103
"50-64",2013,1,"Colorectal",0,"Rates",40.2473362889437
"50-64",2013,1,"Leukaemia",0,"Counts",16
"50-64",2013,1,"Leukaemia",0,"Rates",6.11401820212559
"50-64",2013,1,"Lung",0,"Counts",167
"50-64",2013,1,"Lung",0,"Rates",64.3463797738314
"50-64",2013,1,"Lymphoma",1,"Counts",NA
"50-64",2013,1,"Lymphoma",1,"Rates",NA
"50-64",2013,1,"Melanoma",0,"Counts",67
"50-64",2013,1,"Melanoma",0,"Rates",25.8880366779099
"50-64",2013,1,"Pancreatic",0,"Counts",36
"50-64",2013,1,"Pancreatic",0,"Rates",14.017542420473
"50-64",2013,1,"Prostate",0,"Counts",30
"50-64",2013,1,"Prostate",0,"Rates",11.8073541651217
"50-64",2013,2,"All cancers",0,"Counts",551
"50-64",2013,2,"All cancers",0,"Rates",212.344509817254
"50-64",2013,2,"Breast(female)",0,"Counts",141
"50-64",2013,2,"Breast(female)",0,"Rates",54.3416013751406
"50-64",2013,2,"Colorectal",0,"Counts",71
"50-64",2013,2,"Colorectal",0,"Rates",27.3403085529368
"50-64",2013,2,"Leukaemia",0,"Counts",23
"50-64",2013,2,"Leukaemia",0,"Rates",8.76288790719568
"50-64",2013,2,"Lung",0,"Counts",104
"50-64",2013,2,"Lung",0,"Rates",39.6822397182225
"50-64",2013,2,"Lymphoma",0,"Counts",14
"50-64",2013,2,"Lymphoma",0,"Rates",4.89700191657943
"50-64",2013,2,"Melanoma",0,"Counts",28
"50-64",2013,2,"Melanoma",0,"Rates",12.0315255208248
"50-64",2013,2,"Pancreatic",1,"Counts",NA
"50-64",2013,2,"Pancreatic",1,"Rates",NA
"50-64",2013,2,"Prostate",1,"Counts",NA
"50-64",2013,2,"Prostate",1,"Rates",NA
"50-64",2013,3,"All cancers",0,"Counts",1249
"50-64",2013,3,"All cancers",0,"Rates",240.244020508086
"50-64",2013,3,"Breast(female)",1,"Counts",NA
"50-64",2013,3,"Breast(female)",1,"Rates",NA
"50-64",2013,3,"Colorectal",0,"Counts",174
"50-64",2013,3,"Colorectal",0,"Rates",33.7736093030034
"50-64",2013,3,"Leukaemia",0,"Counts",39
"50-64",2013,3,"Leukaemia",0,"Rates",7.43708381415393
"50-64",2013,3,"Lung",0,"Counts",271
"50-64",2013,3,"Lung",0,"Rates",51.9437653828126
"50-64",2013,3,"Lymphoma",0,"Counts",14
"50-64",2013,3,"Lymphoma",0,"Rates",2.44959446895959
"50-64",2013,3,"Melanoma",0,"Counts",95
"50-64",2013,3,"Melanoma",0,"Rates",18.9424782046609
"50-64",2013,3,"Pancreatic",0,"Counts",36
"50-64",2013,3,"Pancreatic",0,"Rates",6.96801731509602
"50-64",2013,3,"Prostate",1,"Counts",NA
"50-64",2013,3,"Prostate",1,"Rates",NA
